curso_anonimo;estudiante_anonimo;total_sesiones_31d;total_eventos_31d;dias_activos_31d;total_minutos_31d;recursos_vistos_31d;tareas_entregadas_31d;cuestionarios_intentados_31d;promedio_quizzes_31d;numero_intentos_quiz_31d;promedio_nota_tareas_31d;Total_cuestionarios_curso;Total_tareas_curso;Total_Recursos_Curso;curso;nota_1_parcial
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;7fc9503bba40e9da6a6717e10edc34092682ae6b8f0240291a06129208913c13;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);3.2
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;a2fa4929e7c54dd1a548cbb0a9a6bd1a3fdf2ef48a5a7f38dd6805b78ce9c809;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;a5007a2c7dd9e6a71a876842f98e11d36fb19614aecf6cd110c6a5d5db520eff;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;af5830f0a9664521969e1a8e4502ffd5ce63672d20a15802dc5ff8bc140374d7;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;b2437c05de0c572a4bb464faa148c7e93654770206ca9d4c0906f9f333cc83e4;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;b31d2dedbbd314f661a039043f084275fcb8f1c399cfbe42128af6f93356747b;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;b46a74663a5729ba5f22743bb881097c23bcb9af5248464100dedf7781234de9;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;b9839c2c2b7c8d9fd7a66f97b36aec3fd401b578324ba32fd8cc24a344e38544;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;ba8b53dad30ae6e1d7f8e81401db6bd3efc9f04f69b37818dcd44243c8272cc1;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;bd185bc481941ba8b143bd23174cecdef84e85f4ddcd582adf5877e3d2e4af7e;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;c475f593d8a0f69911418c28948663c09f86794562743af83a2fbd7a491b6959;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;d884502c3b76d679685ba52a4b6d1270052d076a35281a673e84bc28eb3ec767;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);3.6
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;e2247e823f777f2f493c6258a8d04da834f67db829197840f4473b287924a038;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;eb0b660b07a3bea47c0bb7d57abbedb7edf9ee59dc3aac18e4cf1dc2e5fce543;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);
c5b237e4d06c4277111cbd9e3a5797b1d9ae377e6157c4c53cee1e2f7073093e;fe69af95d2af264a0079af330a457682e68a26f9d5e25d19a1405bf53d7e875f;;;;;;;;;;;;;;4-B-DIDACTICA ESPECIFICAS PARA LA EDUCACION INICIAL.(PRACTICA DE SERVICIO COMUNITARIO) (CATEDRA INTEGRADORA);4.0
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;02cbef3e36e45bd464f168a0ee858c4d1ebae9e032c390c989d7f3cd7b27c71d;2;3;1;0.10;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;14812233471b010ef29a68479a2c846cdf5c7fcb261d7741dcefed90958aafdf;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;218b349f043e338c903ef5fb6aba1ed00ef56beebe14e04361ff27e69ee637de;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;25f07f112d9607c1b884bf010924426e9b3ea9e1bdd8016b0cfe6214fcc9e6c0;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;2d9b084141622e2f6be199dbada9d810a9b059db62a614b0720dbe9f473bd2fb;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;36c603b32a17b7f56516341d5b5f1f4cdac38c1340380d48e8914054bb7eb477;52;36;5;5.15;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;3ac6aa856c93bab8e4f4466d1b0695c32ff8270f9dcd1f22198f546370ea6425;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;41362d785d5f82763192d9b56bfc29092d2c8c3d133bb15f84aed6954d06bca8;2;2;1;1.13;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;4b5e485ebdc31adeaf6d9d0415c86aaca9c86fb4f2d24ce42d48e3e4fab166f2;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;4d311a7abbd66b519748cbe5a082b922058259041a7fa8d2947c791dd51e9f06;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;6a273ec2d27c4cfebb02c6265ecf241943e9ac1cd1ab21e2202a32019c9499b1;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;6f5c3c5936bdb3dfc6388374b32d3629ab5a570f6014d318ede1f3cf08a6e3ae;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;7666c1e6f6f39db29eb121293d4eb1c810541afca20bdbb91bc3942a879da9ed;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;8df1e5679eea90b35f6eb346a8a3c1242dc1d8b614c4404f83a4c115a009ca0b;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;9bceecbec8e18ea20748cf6dd5a34941282438b6e454f1bd92b7a01fffe0781e;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;9c4bee7fb679580393a801ae9164bc39278facdac0ee77872d58f364b0e42f24;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;9d69116ee18f067139bad8309bae613df238788dac1d7d5e187e2eaf1db01515;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;9dc50666bafd344e6e93ff9c86d4d67ba20b013cf16f63a7c60274bda900e556;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;9dcabd5b160f331c76427e60e4e1c1ac5db19382f340a22dd322748247c39567;3;8;1;0.53;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;a1bd73e66cd6c2d91f02c57f619c026ec8dcc984440d9eea534f8e8170ae1d0f;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;a84d8bc0e03439cc57f6cb528ac7961f906af0e5e6c69dd9f17877628222cfe1;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;aba19023fb832db1ddb61544c8ef85c43e32ac7da5ab1b844270e1cd5e183d3b;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;af077f2f00fa4861b5a809a176f795a97c37d7dae908bd3aaf059f371bc1b65c;16;7;2;1.13;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;b1f54ee8f5d9f54eee37d104fc939141c231070ca9b1d85312b48d92484b38a7;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;b5913fb50c02b4480207010baa354a2154f1a905665b5583f18501d8b90a8da1;35;14;2;1.37;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;c048b8cc4ac4b9f97555e8f3c8f2655d87eee90bfa61a7d3a5cca21ee8f6b56a;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;c7a5f95440b0624e2c5f4b0bbf8adf43bc8839da8b0618fb65002bb79966f6b6;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;cf0d64a29e2ffea47d71f0edf4202a8a4b1aba5c557ee914ff6d1e789e13b289;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;d09c600ec186ce4965899bcc2e18fd38ac36f8981ca0044ac30321ba3a3ba2b1;21;14;3;1.72;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;d544d83274f845ede2c906fe611166f81840a0f60fd54395e0d671a42e84086d;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;df9329da1ead571564f2cdd5a22174ca30e64aede6090db48430e7d7104afefb;15;26;3;17.75;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;e7f61f6b32a57f016f0946e2e8e16de56e60ce9dbb9c6a08db9fbd5405c51434;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;e886282c67a473b588d0a46e4cb50a39741bc4eb2a2044bc74af348ebc4370e5;20;4;2;0.13;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;ec556b6652de7e24c465a0d8508d0ffbd0b68db407ebfb34ead8cc246f3fe7cc;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;f86b70e881f6d943698fbedd665f7d4e07557f01d60326d31ce37595fe526ff2;;;;;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c5c0b26cd79f09d91b99cdfaa54e733276df6cb001169b156c8b523c7cccb936;ff31ce1ac0a2a7f974ef3d6af9331092e1a60d8588979513d4e306a5c5b08166;12;18;3;1.48;;;;;;;;;;1-A-ALGEBRA LINEAL Y GEOMETRIA ANALITICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;0f1171d9ac0ebe333873ac6f03e6bf50c3e79609f7012c06ea7ee27d4c954dd3;5;21;1;1.07;2;2;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;150385be39cb9f9d918fca1f4f7279f4aae9090e845a9ea49c001bc11d4b2d70;;;;;;;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;2442fecaecca4303ccde34bcf1b626ba28db0011dc45e5e9ee3c1f9daad464ef;12;28;2;4.92;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;265ca1d63df07fb27b3d3b059a371a8973b1dcb5825e47893f7427718fbdce34;8;35;1;10.03;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;27b633257f68d823205ad05c29792dd6c56cbf51257e2a7336e0a6cb3d25eb01;;;;;2;2;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;28096b589bc9f09d970701d97a78430c755603732908668d218858dd8c5c7d2f;22;35;4;6.53;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;4782d9d112aae3dcc1e277241bece5b2af94c7c55cbaf96de75a9d42a250267f;;;;;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;4b229a3b50c208976f27d91145cf09f68df3e48cf818f3f2b4486885a47f90c0;14;28;1;35.83;2;2;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;5074d3717b6a7951401bcfc11d165c8b97c6db0278aa84002d59f1d9dfca3a1a;;;;;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;613d8cc72d2beca2c9b2ddc37ac7430c93a5de377d4308d17fcba00024af23d6;;;;;;;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;670d2b86cb902c5388d2d83400cdfc9d4b74575683bc353d832b7186529b7559;3;5;2;2.33;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;6a5914f48df3eb751b383038b923f08325a31808ee0ea8170bae96f72306904d;;;;;;;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;79dddff6c4a6fd488092941190ce16654f30267942de4666293bb48c543ca57a;;;;;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;8b6b2f8b9851b80c69ad769662fa482447d7caf59a2336b6302306679fede53e;27;57;3;54.98;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;92d9f5374eb25ce113e2dc362c15a06099fad0ed0e3603450d8cb6cbcd02ccbc;;;;;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;9fe3c95f4f1b85ff9bed2b2a5ac6bd39b5d598f50746e73eaab0ee79fbd666c4;;;;;;;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;a67c0e87e961b763b7d3868b6c410cc1feed0e91eb39ec9f81f988733299082e;4;39;1;71.05;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;a93b9261be3c3d75ea3f829949c4cc173a0fd093c9f2c5eb5e4a0b6935b2738a;;;;;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;a9d4ea70c8eb7b63b8a923fc2b8f4f465464fbc7138855bf70b2aadd8509592e;;;;;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;aa70f6ef7c857ec2587f2e2adbc5f045bd08af6c4e3963756ed2c58881d44197;3;7;1;0.93;2;2;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;ba8eec3118cec0d3cae6f323984c7161304eb82f8848e8d73421eefff40f9f50;;;;;;;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;bd0125f3f5ec220bf9383c02078803efafa8c88fb7bd58ed77f7bcd984b862ec;33;47;4;87.77;2;2;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;da1082b24fbfc775a80c596c05def995e0e28f3ec56a152d3a7f73bb1c976fd4;7;20;1;7.03;2;2;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;decee8ee88351c0c52ac9ddc9ec7837fa0b3dc496a7e515f59111d16c8d04068;;;;;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;e0943767d3c7c6d9eb760b3fc17af13a48c0b578879f853dd8be53519fdef910;30;67;3;95.58;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;e6ff3765d0b85aaa3b4565696f3f3e34a95784cf87839cfbe6201ae1a6924204;23;48;2;9.32;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;e75d95c3a0538e29879b2cd60b8dd8da03243448be2fbc39153137011d5178e2;4;29;2;8.17;2;2;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;e93c3ce40b94a44ad141ac437d376c0687ec3f4a023282b6cd5955ca357bba7a;;;;;2;2;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;f4b3126a21b560551604a69e0bcf162f06b5879a14049b8e03330bbeaac6bef7;;;;;2;2;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c616eaa6b93c7d26dad8b63eb377f173198807d4f428b70dcc312a693fb3889a;f5c6f5611f268c0c546d6b023e6b9aa6e50364ca792c727e02c1b4de7bc585b7;7;17;1;15.18;3;3;;;;;;3;3;9-B-PRACTICAS PREPROFESIONALES III: TECNICAS PREDICTIVA DE LA MECANICA;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;04abda475ecdc1e1d2d757bfee06402bb3eda0adeb528a17f4f5ab52b26c4a8d;2;3;1;0.63;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;100b2cb0ee3e30073b58a0275c2dc84c3eec8731c3bcddf7c786e69d8193b34a;;;;;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;31b0a719ac91c97c258b1141974667d782b9266634ebdca03e30a016f9c7a1e2;27;14;3;1.38;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;49951e97829ea0fe613131c0f335c6e540bcee21c79324d9fad0a916a1faff55;1;6;1;3.67;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;4a62d69e9ed3c83dff5bdd21cfba946c4fe5c1658bfa3dbba540df2c4a060ac1;;;;;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;57a50dc1fdc1d4dae3f1b2682998d7d7602df020c8988ba3cf92e620a0726bed;;;;;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;80e8d144a6d659190d408d94d5fc06de4c98b33c11f41190a1488dbf49ab58c1;3;6;2;1.08;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;8a7cfa4d79ff039a7be4dd4010703e4753f26e1f0d777f25589b8b9f1b71654d;;;;;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;b4e90925193ae5dea6657ecae1e779525c0e52bc825be089ba620cebcccb63b0;1;3;1;10.07;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;ce185394ce0456c8e308fd5114d04af5d4a93ee7212902336278f50579c29ddc;27;19;2;4.07;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
c61d78cfe1cee1b12cf1d22eed3b646f3678e27f1eb285c94cf5e90837d5f18d;e1b4f6242b7456ee8e64cb123b721d9e7d3c21613b14db41595589e9125aeb8c;1;8;1;4.27;;;;;;;;;;5-A-PRODUCCION DE PASTOS Y FORRAJES;
